date,origin,destination,class,demand,avg_ticket_price,competitor_prices,revenue
1/9/2024,DEL,LHR,First,4,4910.91,"{'Emirates': 5347.65, 'Qatar Airways': 5263.71, 'Turkish Airlines': 5125.32}",19643.64
1/9/2024,DEL,JFK,Economy,57,373.55,"{'Emirates': 321.98, 'Qatar Airways': 348.22, 'Turkish Airlines': 424.61}",21292.36
1/9/2024,DEL,JFK,Business,24,1820.69,"{'Emirates': 1645.41, 'Qatar Airways': 1761.82, 'Turkish Airlines': 2065.27}",43696.54
1/9/2024,DEL,JFK,First,4,5119.72,"{'Emirates': 4646.68, 'Qatar Airways': 4576.04, 'Turkish Airlines': 5792.55}",20478.87
1/9/2024,DEL,SYD,Economy,99,352.39,"{'Emirates': 384.98, 'Qatar Airways': 306.83, 'Turkish Airlines': 334.93}",34886.94
1/9/2024,DEL,SYD,Business,16,2029.76,"{'Emirates': 2221.2, 'Qatar Airways': 1957.98, 'Turkish Airlines': 1805.84}",32476.17
1/9/2024,DEL,SYD,First,4,4891.56,"{'Emirates': 4689.79, 'Qatar Airways': 5367.02, 'Turkish Airlines': 4457.32}",19566.25
1/9/2024,DEL,BKK,Economy,68,629.61,"{'Emirates': 539.95, 'Qatar Airways': 665.5, 'Turkish Airlines': 594.87}",42813.23
1/9/2024,DEL,BKK,Business,9,1889.28,"{'Emirates': 1825.13, 'Qatar Airways': 1651.56, 'Turkish Airlines': 1689.3}",17003.56
1/9/2024,DEL,BKK,First,2,4962.81,"{'Emirates': 5597.15, 'Qatar Airways': 4459.13, 'Turkish Airlines': 5656.37}",9925.63
1/9/2024,SYD,LHR,Economy,72,427.15,"{'Emirates': 476.42, 'Qatar Airways': 434.07, 'Turkish Airlines': 431.58}",30755.08
1/9/2024,SYD,LHR,Business,17,1890.26,"{'Emirates': 2037.6, 'Qatar Airways': 1798.86, 'Turkish Airlines': 2146.62}",32134.47
1/9/2024,SYD,LHR,First,3,4852.31,"{'Emirates': 4454.87, 'Qatar Airways': 5207.36, 'Turkish Airlines': 5462.55}",14556.92
1/9/2024,SYD,JFK,Economy,92,442.41,"{'Emirates': 422.72, 'Qatar Airways': 496.77, 'Turkish Airlines': 451.56}",40701.89
1/9/2024,SYD,JFK,Business,20,1710.01,"{'Emirates': 1639.86, 'Qatar Airways': 1860.8, 'Turkish Airlines': 1936.24}",34200.21
1/9/2024,SYD,JFK,First,4,4944.57,"{'Emirates': 5313.87, 'Qatar Airways': 4732.42, 'Turkish Airlines': 5144.44}",19778.26
1/9/2024,SYD,DEL,Economy,72,694,"{'Emirates': 632.39, 'Qatar Airways': 650.67, 'Turkish Airlines': 745.76}",49967.92
1/9/2024,SYD,DEL,Business,23,1911.58,"{'Emirates': 2139.8, 'Qatar Airways': 1925.95, 'Turkish Airlines': 2030.45}",43966.44
1/9/2024,SYD,DEL,First,2,4741.16,"{'Emirates': 4085.83, 'Qatar Airways': 5420.02, 'Turkish Airlines': 4374.7}",9482.32
1/9/2024,SYD,BKK,Economy,85,547.39,"{'Emirates': 563.86, 'Qatar Airways': 585.37, 'Turkish Airlines': 591.69}",46528.44
1/9/2024,SYD,BKK,Business,14,1927.94,"{'Emirates': 2157.78, 'Qatar Airways': 1707.79, 'Turkish Airlines': 1828.36}",26991.12
1/9/2024,SYD,BKK,First,7,4967.11,"{'Emirates': 4863.31, 'Qatar Airways': 4468.66, 'Turkish Airlines': 5274.97}",34769.74
1/10/2024,AUH,LHR,Economy,142,535.93,"{'Emirates': 489.59, 'Qatar Airways': 462.21, 'Turkish Airlines': 507.32}",76102.1
1/10/2024,AUH,LHR,Business,44,2058.87,"{'Emirates': 2194.28, 'Qatar Airways': 2324.56, 'Turkish Airlines': 2075.91}",90590.07
1/10/2024,AUH,LHR,First,5,4991.61,"{'Emirates': 5040.23, 'Qatar Airways': 5088.07, 'Turkish Airlines': 5142.23}",24958.04
1/10/2024,AUH,JFK,Economy,146,507.7,"{'Emirates': 521.67, 'Qatar Airways': 460.79, 'Turkish Airlines': 533.09}",74123.95
1/10/2024,AUH,JFK,Business,43,2012.41,"{'Emirates': 2029.71, 'Qatar Airways': 1912.46, 'Turkish Airlines': 2024.07}",86533.51
1/10/2024,AUH,JFK,First,5,4923.97,"{'Emirates': 4594.19, 'Qatar Airways': 5009.9, 'Turkish Airlines': 4697.96}",24619.85
1/10/2024,AUH,DEL,Economy,175,693.25,"{'Emirates': 596.89, 'Qatar Airways': 688.0, 'Turkish Airlines': 659.21}",121318.04
1/10/2024,AUH,DEL,Business,57,1989.39,"{'Emirates': 1741.95, 'Qatar Airways': 2271.36, 'Turkish Airlines': 2000.14}",113395.12
1/10/2024,AUH,DEL,First,6,5170.47,"{'Emirates': 5693.93, 'Qatar Airways': 4766.89, 'Turkish Airlines': 4697.3}",31022.79
1/10/2024,AUH,SYD,Economy,131,401.5,"{'Emirates': 345.67, 'Qatar Airways': 347.63, 'Turkish Airlines': 441.75}",52596.59
1/10/2024,AUH,SYD,Business,27,2019.87,"{'Emirates': 2228.31, 'Qatar Airways': 1875.9, 'Turkish Airlines': 1972.43}",54536.44
1/10/2024,AUH,SYD,First,5,4932.14,"{'Emirates': 4735.05, 'Qatar Airways': 4339.53, 'Turkish Airlines': 5326.6}",24660.68
1/10/2024,AUH,BKK,Economy,196,468.18,"{'Emirates': 438.01, 'Qatar Airways': 486.54, 'Turkish Airlines': 461.95}",91762.54
1/10/2024,AUH,BKK,Business,36,2051.69,"{'Emirates': 1778.55, 'Qatar Airways': 2042.85, 'Turkish Airlines': 2305.78}",73861.01
1/10/2024,AUH,BKK,First,11,4977.85,"{'Emirates': 5670.3, 'Qatar Airways': 4794.15, 'Turkish Airlines': 5131.98}",54756.34
1/10/2024,LHR,JFK,Economy,150,398.03,"{'Emirates': 407.79, 'Qatar Airways': 429.83, 'Turkish Airlines': 386.86}",59704.57
1/10/2024,LHR,JFK,Business,60,2020.64,"{'Emirates': 2095.5, 'Qatar Airways': 1797.13, 'Turkish Airlines': 1905.27}",121238.17
1/10/2024,LHR,JFK,First,11,4846.24,"{'Emirates': 5015.8, 'Qatar Airways': 4177.95, 'Turkish Airlines': 4593.52}",53308.66
1/10/2024,LHR,DEL,Economy,188,485.51,"{'Emirates': 443.14, 'Qatar Airways': 431.67, 'Turkish Airlines': 442.33}",91275.79
1/10/2024,LHR,DEL,Business,49,2131.12,"{'Emirates': 2377.41, 'Qatar Airways': 1866.88, 'Turkish Airlines': 2155.64}",104424.72
1/10/2024,LHR,DEL,First,18,4977.57,"{'Emirates': 4642.43, 'Qatar Airways': 4726.96, 'Turkish Airlines': 5277.43}",89596.23
1/10/2024,LHR,SYD,Economy,155,483.84,"{'Emirates': 452.31, 'Qatar Airways': 455.47, 'Turkish Airlines': 553.95}",74995.88
1/10/2024,LHR,SYD,Business,52,1937.51,"{'Emirates': 1866.14, 'Qatar Airways': 2112.96, 'Turkish Airlines': 1899.46}",100750.64
1/10/2024,LHR,SYD,First,12,5162.96,"{'Emirates': 4742.18, 'Qatar Airways': 4479.06, 'Turkish Airlines': 4853.08}",61955.57
1/10/2024,LHR,BKK,Economy,148,462.73,"{'Emirates': 448.85, 'Qatar Airways': 401.29, 'Turkish Airlines': 474.3}",68484.4
1/10/2024,LHR,BKK,Business,54,1911.92,"{'Emirates': 2027.27, 'Qatar Airways': 1860.72, 'Turkish Airlines': 1914.58}",103243.93
1/10/2024,LHR,BKK,First,2,5179.87,"{'Emirates': 4462.57, 'Qatar Airways': 4975.14, 'Turkish Airlines': 5924.27}",10359.75
1/10/2024,JFK,LHR,Economy,181,561.89,"{'Emirates': 612.09, 'Qatar Airways': 623.31, 'Turkish Airlines': 554.62}",101701.84
1/10/2024,JFK,LHR,Business,47,2163.84,"{'Emirates': 2291.83, 'Qatar Airways': 1893.28, 'Turkish Airlines': 2399.45}",101700.29
1/10/2024,JFK,LHR,First,7,5022.31,"{'Emirates': 4351.24, 'Qatar Airways': 5733.24, 'Turkish Airlines': 5041.32}",35156.16
1/10/2024,JFK,DEL,Economy,169,626.25,"{'Emirates': 589.6, 'Qatar Airways': 568.51, 'Turkish Airlines': 556.56}",105836.08
1/10/2024,JFK,DEL,Business,33,1940.26,"{'Emirates': 1842.9, 'Qatar Airways': 2196.33, 'Turkish Airlines': 1848.89}",64028.7
1/10/2024,JFK,DEL,First,11,4951.23,"{'Emirates': 5278.69, 'Qatar Airways': 4627.16, 'Turkish Airlines': 4482.3}",54463.56
1/10/2024,JFK,SYD,Economy,126,490.22,"{'Emirates': 505.79, 'Qatar Airways': 479.68, 'Turkish Airlines': 420.67}",61767.33
1/10/2024,JFK,SYD,Business,53,1889.21,"{'Emirates': 2112.12, 'Qatar Airways': 1851.14, 'Turkish Airlines': 1909.35}",100127.91
1/10/2024,JFK,SYD,First,16,4835.31,"{'Emirates': 4514.74, 'Qatar Airways': 4697.46, 'Turkish Airlines': 5558.86}",77365.02
1/10/2024,JFK,BKK,Economy,101,560.46,"{'Emirates': 502.37, 'Qatar Airways': 550.3, 'Turkish Airlines': 562.22}",56606.38
1/10/2024,JFK,BKK,Business,28,1984.03,"{'Emirates': 2026.2, 'Qatar Airways': 2227.83, 'Turkish Airlines': 1690.11}",55552.88
1/10/2024,JFK,BKK,First,8,5043.01,"{'Emirates': 4676.33, 'Qatar Airways': 4967.28, 'Turkish Airlines': 5334.86}",40344.05
1/10/2024,DEL,LHR,Economy,149,382.4,"{'Emirates': 437.17, 'Qatar Airways': 422.93, 'Turkish Airlines': 382.21}",56977.3
1/10/2024,DEL,LHR,Business,42,1966.46,"{'Emirates': 2081.48, 'Qatar Airways': 1975.41, 'Turkish Airlines': 2255.7}",82591.32
1/10/2024,DEL,LHR,First,9,4991.52,"{'Emirates': 5431.79, 'Qatar Airways': 5106.06, 'Turkish Airlines': 4755.02}",44923.66
1/10/2024,DEL,JFK,Economy,158,651.01,"{'Emirates': 651.89, 'Qatar Airways': 604.3, 'Turkish Airlines': 555.13}",102859.75
1/10/2024,DEL,JFK,Business,43,2007.19,"{'Emirates': 2226.03, 'Qatar Airways': 1790.08, 'Turkish Airlines': 2048.86}",86309.09
1/10/2024,DEL,JFK,First,9,5047.14,"{'Emirates': 5602.93, 'Qatar Airways': 4659.52, 'Turkish Airlines': 5753.85}",45424.3
1/10/2024,DEL,SYD,Economy,191,311.25,"{'Emirates': 313.68, 'Qatar Airways': 328.78, 'Turkish Airlines': 290.1}",59448.14
1/10/2024,DEL,SYD,Business,37,1940.36,"{'Emirates': 1874.17, 'Qatar Airways': 1855.06, 'Turkish Airlines': 1833.04}",71793.26
1/10/2024,DEL,SYD,First,9,5028.97,"{'Emirates': 4639.12, 'Qatar Airways': 5302.46, 'Turkish Airlines': 5354.82}",45260.69
1/10/2024,DEL,BKK,Economy,177,504.59,"{'Emirates': 438.6, 'Qatar Airways': 519.14, 'Turkish Airlines': 540.85}",89311.92
1/10/2024,DEL,BKK,Business,25,1986.09,"{'Emirates': 1817.83, 'Qatar Airways': 1767.89, 'Turkish Airlines': 2256.19}",49652.37
1/10/2024,DEL,BKK,First,4,5120.51,"{'Emirates': 5189.33, 'Qatar Airways': 4545.44, 'Turkish Airlines': 4797.5}",20482.04
1/10/2024,SYD,LHR,Economy,140,402.59,"{'Emirates': 386.49, 'Qatar Airways': 389.41, 'Turkish Airlines': 460.13}",56362.29
1/10/2024,SYD,LHR,Business,53,2070.34,"{'Emirates': 1802.05, 'Qatar Airways': 1956.62, 'Turkish Airlines': 1925.5}",109728.17
1/10/2024,SYD,LHR,First,15,4998.01,"{'Emirates': 4742.18, 'Qatar Airways': 5287.96, 'Turkish Airlines': 5397.22}",74970.19
1/10/2024,SYD,JFK,Economy,137,489.27,"{'Emirates': 481.4, 'Qatar Airways': 522.6, 'Turkish Airlines': 517.59}",67030.47
1/10/2024,SYD,JFK,Business,51,2047.3,"{'Emirates': 2089.23, 'Qatar Airways': 1908.91, 'Turkish Airlines': 2031.6}",104412.5
1/10/2024,SYD,JFK,First,10,4935.44,"{'Emirates': 4923.6, 'Qatar Airways': 4654.47, 'Turkish Airlines': 4464.25}",49354.43
1/10/2024,SYD,DEL,Economy,144,390.04,"{'Emirates': 440.09, 'Qatar Airways': 433.06, 'Turkish Airlines': 414.33}",56165.08
1/10/2024,SYD,DEL,Business,40,1989.2,"{'Emirates': 2075.08, 'Qatar Airways': 2188.71, 'Turkish Airlines': 2035.36}",79568.02
1/10/2024,SYD,DEL,First,6,4987.5,"{'Emirates': 4677.26, 'Qatar Airways': 5055.47, 'Turkish Airlines': 4439.0}",29925.01
1/10/2024,SYD,BKK,Economy,147,419.5,"{'Emirates': 369.71, 'Qatar Airways': 374.89, 'Turkish Airlines': 466.97}",61667.1
1/10/2024,SYD,BKK,Business,33,2088.88,"{'Emirates': 2294.54, 'Qatar Airways': 2167.87, 'Turkish Airlines': 1822.72}",68932.95
1/10/2024,SYD,BKK,First,1,5036.12,"{'Emirates': 4485.66, 'Qatar Airways': 4673.59, 'Turkish Airlines': 4862.46}",5036.12
1/11/2024,AUH,LHR,Economy,112,437.66,"{'Emirates': 468.64, 'Qatar Airways': 408.14, 'Turkish Airlines': 455.93}",49018.47
1/11/2024,AUH,LHR,Business,19,2033.84,"{'Emirates': 1743.8, 'Qatar Airways': 2153.85, 'Turkish Airlines': 2171.32}",38642.93
1/11/2024,AUH,LHR,First,7,4945.85,"{'Emirates': 4741.53, 'Qatar Airways': 5430.13, 'Turkish Airlines': 5244.82}",34620.94
1/11/2024,AUH,JFK,Economy,76,492.84,"{'Emirates': 488.26, 'Qatar Airways': 556.2, 'Turkish Airlines': 513.69}",37455.48
1/11/2024,AUH,JFK,Business,14,1993.19,"{'Emirates': 1979.95, 'Qatar Airways': 1906.65, 'Turkish Airlines': 2102.32}",27904.61
1/11/2024,AUH,JFK,First,4,5023.01,"{'Emirates': 4329.53, 'Qatar Airways': 5170.21, 'Turkish Airlines': 5580.11}",20092.04
1/11/2024,AUH,DEL,Economy,91,522.67,"{'Emirates': 573.04, 'Qatar Airways': 482.63, 'Turkish Airlines': 510.33}",47562.83
1/11/2024,AUH,DEL,Business,14,1943.84,"{'Emirates': 1711.68, 'Qatar Airways': 2183.59, 'Turkish Airlines': 2130.75}",27213.82
1/11/2024,AUH,DEL,First,4,5020.05,"{'Emirates': 5144.19, 'Qatar Airways': 4548.05, 'Turkish Airlines': 4550.52}",20080.18
1/11/2024,AUH,SYD,Economy,73,468.08,"{'Emirates': 515.88, 'Qatar Airways': 400.33, 'Turkish Airlines': 404.75}",34170.06
1/11/2024,AUH,SYD,Business,19,2109.47,"{'Emirates': 1966.58, 'Qatar Airways': 1809.89, 'Turkish Airlines': 2258.33}",40079.88
1/11/2024,AUH,SYD,First,5,4829.13,"{'Emirates': 5084.4, 'Qatar Airways': 5348.65, 'Turkish Airlines': 5499.51}",24145.67
1/11/2024,AUH,BKK,Economy,69,532.32,"{'Emirates': 551.21, 'Qatar Airways': 577.27, 'Turkish Airlines': 564.78}",36729.98
1/11/2024,AUH,BKK,Business,27,2128.38,"{'Emirates': 2352.41, 'Qatar Airways': 1991.83, 'Turkish Airlines': 2218.06}",57466.31
1/11/2024,AUH,BKK,First,2,4915.48,"{'Emirates': 4525.27, 'Qatar Airways': 4907.18, 'Turkish Airlines': 5527.22}",9830.97
1/11/2024,LHR,JFK,Economy,79,555.34,"{'Emirates': 555.44, 'Qatar Airways': 623.94, 'Turkish Airlines': 496.46}",43871.77
1/11/2024,LHR,JFK,Business,18,2085.67,"{'Emirates': 2245.12, 'Qatar Airways': 1966.45, 'Turkish Airlines': 2053.12}",37542.06
1/11/2024,LHR,JFK,First,6,5167.74,"{'Emirates': 4804.48, 'Qatar Airways': 5781.38, 'Turkish Airlines': 4553.0}",31006.43
1/11/2024,LHR,DEL,Economy,72,495.08,"{'Emirates': 561.28, 'Qatar Airways': 521.34, 'Turkish Airlines': 465.61}",35645.72
1/11/2024,LHR,DEL,Business,12,2048.91,"{'Emirates': 1830.0, 'Qatar Airways': 1805.9, 'Turkish Airlines': 2001.54}",24586.9
1/11/2024,LHR,DEL,First,3,4951.23,"{'Emirates': 5182.68, 'Qatar Airways': 5006.6, 'Turkish Airlines': 5214.32}",14853.69
1/11/2024,LHR,SYD,Economy,77,607.43,"{'Emirates': 523.43, 'Qatar Airways': 599.34, 'Turkish Airlines': 678.68}",46772.36
1/11/2024,LHR,SYD,Business,25,2050.08,"{'Emirates': 2157.28, 'Qatar Airways': 2345.27, 'Turkish Airlines': 2348.74}",51252.08
1/11/2024,LHR,SYD,First,6,4912.15,"{'Emirates': 4809.21, 'Qatar Airways': 4820.44, 'Turkish Airlines': 4632.71}",29472.92
1/11/2024,LHR,BKK,Economy,112,411.36,"{'Emirates': 357.96, 'Qatar Airways': 382.73, 'Turkish Airlines': 462.23}",46072.6
1/11/2024,LHR,BKK,Business,19,2085.15,"{'Emirates': 2222.38, 'Qatar Airways': 1789.97, 'Turkish Airlines': 2007.16}",39617.81
1/11/2024,LHR,BKK,First,5,4975.57,"{'Emirates': 5452.74, 'Qatar Airways': 5720.94, 'Turkish Airlines': 4544.83}",24877.86
1/11/2024,JFK,LHR,Economy,86,543.43,"{'Emirates': 611.22, 'Qatar Airways': 543.9, 'Turkish Airlines': 591.54}",46734.95
1/11/2024,JFK,LHR,Business,29,1971.52,"{'Emirates': 2158.4, 'Qatar Airways': 1899.55, 'Turkish Airlines': 1728.08}",57174.2
1/11/2024,JFK,LHR,First,5,4950.12,"{'Emirates': 4291.7, 'Qatar Airways': 4386.37, 'Turkish Airlines': 5070.07}",24750.62
1/11/2024,JFK,DEL,Economy,109,677.61,"{'Emirates': 724.74, 'Qatar Airways': 611.33, 'Turkish Airlines': 649.4}",73859.35
1/11/2024,JFK,DEL,Business,20,1953.92,"{'Emirates': 1974.32, 'Qatar Airways': 2244.8, 'Turkish Airlines': 1938.99}",39078.45
1/11/2024,JFK,DEL,First,7,4926.67,"{'Emirates': 5275.53, 'Qatar Airways': 4660.66, 'Turkish Airlines': 4935.61}",34486.71
1/11/2024,JFK,SYD,Economy,66,433.02,"{'Emirates': 369.19, 'Qatar Airways': 370.66, 'Turkish Airlines': 444.27}",28579.3
1/11/2024,JFK,SYD,Business,15,2165.48,"{'Emirates': 2128.25, 'Qatar Airways': 2316.33, 'Turkish Airlines': 1992.03}",32482.13
1/11/2024,JFK,SYD,First,5,4941.33,"{'Emirates': 5485.39, 'Qatar Airways': 5192.26, 'Turkish Airlines': 4864.37}",24706.66
1/11/2024,JFK,BKK,Economy,84,298.27,"{'Emirates': 304.16, 'Qatar Airways': 335.56, 'Turkish Airlines': 325.18}",25054.35
1/11/2024,JFK,BKK,Business,19,1716.77,"{'Emirates': 1712.84, 'Qatar Airways': 1558.3, 'Turkish Airlines': 1698.19}",32618.58
1/11/2024,JFK,BKK,First,6,5024.61,"{'Emirates': 4944.53, 'Qatar Airways': 5443.64, 'Turkish Airlines': 4603.25}",30147.65
1/11/2024,DEL,LHR,Economy,81,419.77,"{'Emirates': 446.27, 'Qatar Airways': 409.56, 'Turkish Airlines': 421.95}",34001.53
1/11/2024,DEL,LHR,Business,22,2048.03,"{'Emirates': 1891.63, 'Qatar Airways': 2181.7, 'Turkish Airlines': 2218.11}",45056.57
1/11/2024,DEL,LHR,First,5,4894.49,"{'Emirates': 4732.08, 'Qatar Airways': 5236.05, 'Turkish Airlines': 5165.73}",24472.45
1/11/2024,DEL,JFK,Economy,65,355.64,"{'Emirates': 304.39, 'Qatar Airways': 396.12, 'Turkish Airlines': 405.32}",23116.57
1/11/2024,DEL,JFK,Business,14,1951.71,"{'Emirates': 2057.25, 'Qatar Airways': 2142.26, 'Turkish Airlines': 1744.79}",27323.93
1/11/2024,DEL,JFK,First,3,4900.71,"{'Emirates': 5297.28, 'Qatar Airways': 5357.85, 'Turkish Airlines': 4754.22}",14702.14
1/11/2024,DEL,SYD,Economy,109,355.48,"{'Emirates': 353.76, 'Qatar Airways': 397.87, 'Turkish Airlines': 398.96}",38747.26
1/11/2024,DEL,SYD,Business,14,1939.16,"{'Emirates': 2116.67, 'Qatar Airways': 2142.85, 'Turkish Airlines': 1816.5}",27148.31
1/11/2024,DEL,SYD,First,3,5059.25,"{'Emirates': 5279.56, 'Qatar Airways': 4326.12, 'Turkish Airlines': 5757.99}",15177.76
1/11/2024,DEL,BKK,Economy,46,572.28,"{'Emirates': 600.77, 'Qatar Airways': 627.68, 'Turkish Airlines': 488.72}",26325
1/11/2024,DEL,BKK,Business,19,2011.18,"{'Emirates': 1753.07, 'Qatar Airways': 2122.46, 'Turkish Airlines': 2013.12}",38212.42
1/11/2024,DEL,BKK,First,4,4891.59,"{'Emirates': 5570.06, 'Qatar Airways': 4918.54, 'Turkish Airlines': 4264.83}",19566.37
1/11/2024,SYD,LHR,Economy,93,535.77,"{'Emirates': 586.86, 'Qatar Airways': 612.75, 'Turkish Airlines': 536.07}",49826.82
1/11/2024,SYD,LHR,Business,16,2199.89,"{'Emirates': 1928.95, 'Qatar Airways': 2145.76, 'Turkish Airlines': 2433.04}",35198.19
1/11/2024,SYD,LHR,First,3,5202.77,"{'Emirates': 4623.55, 'Qatar Airways': 5546.15, 'Turkish Airlines': 4580.26}",15608.32
1/11/2024,SYD,JFK,Economy,92,566.11,"{'Emirates': 521.22, 'Qatar Airways': 602.4, 'Turkish Airlines': 629.57}",52082.14
1/11/2024,SYD,JFK,Business,20,1873.52,"{'Emirates': 1682.91, 'Qatar Airways': 1986.13, 'Turkish Airlines': 2019.02}",37470.47
1/11/2024,SYD,JFK,First,7,4672.5,"{'Emirates': 4658.92, 'Qatar Airways': 5158.6, 'Turkish Airlines': 5137.8}",32707.49
1/11/2024,SYD,DEL,Economy,76,418.21,"{'Emirates': 427.34, 'Qatar Airways': 385.38, 'Turkish Airlines': 455.09}",31783.75
1/11/2024,SYD,DEL,Business,16,1911.55,"{'Emirates': 1889.0, 'Qatar Airways': 1800.92, 'Turkish Airlines': 1644.98}",30584.8
1/11/2024,SYD,DEL,First,5,4947.94,"{'Emirates': 4567.15, 'Qatar Airways': 4885.25, 'Turkish Airlines': 5333.17}",24739.7
1/11/2024,SYD,BKK,Economy,58,642.73,"{'Emirates': 611.64, 'Qatar Airways': 655.02, 'Turkish Airlines': 585.84}",37278.37
1/11/2024,SYD,BKK,Business,26,1958.06,"{'Emirates': 1780.77, 'Qatar Airways': 2177.98, 'Turkish Airlines': 1871.43}",50909.47
1/11/2024,SYD,BKK,First,3,5068.02,"{'Emirates': 5136.17, 'Qatar Airways': 4717.94, 'Turkish Airlines': 5375.75}",15204.06
1/12/2024,AUH,LHR,Economy,77,480.12,"{'Emirates': 424.47, 'Qatar Airways': 408.66, 'Turkish Airlines': 552.05}",36968.86
1/12/2024,AUH,LHR,Business,31,1918.95,"{'Emirates': 1794.99, 'Qatar Airways': 1847.55, 'Turkish Airlines': 2066.51}",59487.49
1/12/2024,AUH,LHR,First,1,4953.53,"{'Emirates': 4820.53, 'Qatar Airways': 5597.28, 'Turkish Airlines': 5157.72}",4953.53
1/12/2024,AUH,JFK,Economy,108,443.82,"{'Emirates': 445.45, 'Qatar Airways': 442.13, 'Turkish Airlines': 460.47}",47932.11
1/12/2024,AUH,JFK,Business,37,2047.94,"{'Emirates': 1771.66, 'Qatar Airways': 1779.39, 'Turkish Airlines': 1855.85}",75773.64
1/12/2024,AUH,JFK,First,3,4952.42,"{'Emirates': 4579.47, 'Qatar Airways': 4762.7, 'Turkish Airlines': 4587.92}",14857.26
1/12/2024,AUH,DEL,Economy,124,417.39,"{'Emirates': 361.78, 'Qatar Airways': 372.58, 'Turkish Airlines': 361.4}",51756.21
1/12/2024,AUH,DEL,Business,31,2307.69,"{'Emirates': 2350.33, 'Qatar Airways': 2079.79, 'Turkish Airlines': 2098.4}",71538.27
1/12/2024,AUH,DEL,First,3,5136.01,"{'Emirates': 4399.48, 'Qatar Airways': 5602.41, 'Turkish Airlines': 5579.82}",15408.03
1/12/2024,AUH,SYD,Economy,82,599.38,"{'Emirates': 650.22, 'Qatar Airways': 678.04, 'Turkish Airlines': 633.89}",49149.01
1/12/2024,AUH,SYD,Business,21,2137.39,"{'Emirates': 1950.99, 'Qatar Airways': 1863.29, 'Turkish Airlines': 2267.74}",44885.22
1/12/2024,AUH,SYD,First,5,4943.06,"{'Emirates': 4937.89, 'Qatar Airways': 4384.47, 'Turkish Airlines': 4796.2}",24715.28
1/12/2024,AUH,BKK,Economy,109,487.6,"{'Emirates': 436.9, 'Qatar Airways': 468.08, 'Turkish Airlines': 469.07}",53148.17
1/12/2024,AUH,BKK,Business,20,1950.35,"{'Emirates': 1719.7, 'Qatar Airways': 2025.36, 'Turkish Airlines': 1728.81}",39006.94
1/12/2024,AUH,BKK,First,10,4884.65,"{'Emirates': 5095.98, 'Qatar Airways': 5105.52, 'Turkish Airlines': 5422.19}",48846.51
1/12/2024,LHR,JFK,Economy,93,558.74,"{'Emirates': 502.89, 'Qatar Airways': 608.59, 'Turkish Airlines': 595.63}",51962.74
1/12/2024,LHR,JFK,Business,13,2141.42,"{'Emirates': 2037.01, 'Qatar Airways': 1831.82, 'Turkish Airlines': 2077.39}",27838.44
1/12/2024,LHR,JFK,First,6,5000.31,"{'Emirates': 5722.49, 'Qatar Airways': 4396.34, 'Turkish Airlines': 4704.89}",30001.89
1/12/2024,LHR,DEL,Economy,127,623,"{'Emirates': 541.81, 'Qatar Airways': 632.23, 'Turkish Airlines': 639.98}",79120.88
1/12/2024,LHR,DEL,Business,26,1961.43,"{'Emirates': 2153.77, 'Qatar Airways': 1998.3, 'Turkish Airlines': 2115.71}",50997.25
1/12/2024,LHR,DEL,First,8,5043.45,"{'Emirates': 5726.89, 'Qatar Airways': 4770.68, 'Turkish Airlines': 5600.4}",40347.6
1/12/2024,LHR,SYD,Economy,99,406.05,"{'Emirates': 440.52, 'Qatar Airways': 399.07, 'Turkish Airlines': 404.26}",40199.31
1/12/2024,LHR,SYD,Business,30,2111.92,"{'Emirates': 2033.48, 'Qatar Airways': 2027.87, 'Turkish Airlines': 2128.36}",63357.73
1/12/2024,LHR,SYD,First,9,4977.9,"{'Emirates': 5154.27, 'Qatar Airways': 4992.1, 'Turkish Airlines': 5046.22}",44801.06
1/12/2024,LHR,BKK,Economy,85,506.94,"{'Emirates': 575.49, 'Qatar Airways': 493.05, 'Turkish Airlines': 501.87}",43089.64
1/12/2024,LHR,BKK,Business,14,2071.14,"{'Emirates': 1911.53, 'Qatar Airways': 2223.22, 'Turkish Airlines': 1865.0}",28995.97
1/12/2024,LHR,BKK,First,3,5311.29,"{'Emirates': 5551.85, 'Qatar Airways': 5828.37, 'Turkish Airlines': 5180.17}",15933.87
1/12/2024,JFK,LHR,Economy,98,659.83,"{'Emirates': 562.31, 'Qatar Airways': 663.44, 'Turkish Airlines': 568.29}",64663.55
1/12/2024,JFK,LHR,Business,25,2073.35,"{'Emirates': 1802.72, 'Qatar Airways': 2052.04, 'Turkish Airlines': 1911.79}",51833.87
1/12/2024,JFK,LHR,First,6,4876.39,"{'Emirates': 5513.52, 'Qatar Airways': 5479.41, 'Turkish Airlines': 4451.19}",29258.32
1/12/2024,JFK,DEL,Economy,121,625.43,"{'Emirates': 536.84, 'Qatar Airways': 577.9, 'Turkish Airlines': 617.86}",75677.49
1/12/2024,JFK,DEL,Business,30,2049.91,"{'Emirates': 1796.63, 'Qatar Airways': 1996.82, 'Turkish Airlines': 2203.75}",61497.29
1/12/2024,JFK,DEL,First,12,4830.77,"{'Emirates': 4192.77, 'Qatar Airways': 5393.94, 'Turkish Airlines': 4583.06}",57969.28
1/12/2024,JFK,SYD,Economy,114,486.15,"{'Emirates': 538.15, 'Qatar Airways': 470.99, 'Turkish Airlines': 442.27}",55420.96
